time_s,v_diff,v_hpf,v_ia,v_notch,v_lpf,v_adc_in,adc_code,adc_signed
8.296,-0.000494002879769629,-0.000170853617504872,-0.0343415771184793,-0.0309196901535456,-0.0287313710067533,-0.0287313710067533,2011,-37
8.297,-0.000503002159827222,-0.000179322327948142,-0.0360437879175765,-0.0333927003769076,-0.0309267711724413,-0.0309267711724413,2009,-39
8.298,-0.000510601151907848,-0.000186367244918364,-0.0374598162285912,-0.0357665434630052,-0.0332683421644382,-0.0332683421644382,2006,-42
8.299,-0.00051780057595393,-0.000192991882407892,-0.0387913683639863,-0.0381138866475847,-0.0356221068380643,-0.0356221068380643,2003,-45
8.3,-0.000525,-0.000199596475608482,-0.0401188915973049,-0.0403761887030249,-0.037944498400398,-0.037944498400398,2000,-48
8.301,-0.000532199424046074,-0.00020618108516853,-0.0414423981188746,-0.0424320865341188,-0.0401622158479453,-0.0401622158479453,1997,-51
8.302,-0.000539398848092148,-0.000212745771552906,-0.042761900082134,-0.0441968358631744,-0.0421828859445487,-0.0421828859445487,1995,-53
8.303,-0.00054140388768897,-0.000214104068967121,-0.0430349178623914,-0.0446174377680994,-0.0436086877849898,-0.0436086877849898,1993,-55
8.304,-0.000525205183585304,-0.000197282052558113,-0.0396536925641808,-0.0412373348120039,-0.0431719560574653,-0.0431719560574653,1993,-55
8.305,-0.000509006479481637,-0.000180510934837181,-0.0362826979022733,-0.0379009466105797,-0.0408624590406874,-0.0408624590406874,1996,-52
8.306,-0.000483212099387766,-0.000154209402716713,-0.0309960899460594,-0.0327275834691631,-0.0373059244247797,-0.0373059244247797,2001,-47
8.307,-0.000445401512423437,-0.000115989423591312,-0.0233138741418537,-0.0253709166553711,-0.0320131844488101,-0.0320131844488101,2007,-41
8.308,-0.000407590925459109,-7.7885087367954e-05,-0.0156549025609588,-0.018300139595743,-0.0254890457800582,-0.0254890457800582,2015,-33
8.309,-0.000361385889128794,-3.15142943985995e-05,-0.00633437317411851,-0.00977543575039138,-0.0181484957114742,-0.0181484957114742,2024,-24
8.31,-0.000310989920806307,1.89007853013077e-05,0.00379905784556284,-0.000620923944119309,-0.00984701118312879,-0.00984701118312879,2035,-13
8.311,-0.00026059395248382,6.91633231564345e-05,0.0139018279544433,0.00843020173295595,-0.00103185087700885,-0.00103185087700885,2046,-2
8.312,-0.000195797336213034,0.000133652642509545,0.0268641811444185,0.020339747814957,0.00885072966848174,0.00885072966848174,2058,10
8.313,-0.000129202663786848,0.000199742171278477,0.0401481764269738,0.0325720975025533,0.0201361097904519,0.0201361097904519,2072,24
8.314,-6.14092872569905e-05,0.000266828622363422,0.0536325530950478,0.0451290813397381,0.0321325710921787,0.0321325710921787,2087,39
8.315,1.5984521238395e-05,0.000343297996587669,0.0690028973141216,0.0597524391572051,0.0451506410641613,0.0451506410641613,2103,55
8.316,9.3378329733643e-05,0.000419535996003234,0.0843267351966501,0.0745121487843416,0.0592414442094254,0.0592414442094254,2121,73
8.317,0.000178575801224289,0.000503335177836548,0.101170370745146,0.0909982739105888,0.074314371862015,0.074314371862015,2139,91
8.318,0.000279404033129345,0.000602487920199125,0.121100071960024,0.110654996548237,0.0913094124821418,0.0913094124821418,2160,112
8.319,0.000380232265034221,0.000701340654263906,0.140969471507045,0.130225455991724,0.10998301106409,0.10998301106409,2183,135
8.32,0.000477037437005012,0.000795877314161325,0.159971340146426,0.148971895042124,0.128967411354368,0.128967411354368,2207,159
8.321,0.000570629949604142,0.000886920133657699,0.178270946865198,0.167150868071877,0.147617392253492,0.147617392253492,2230,182
8.322,0.000664222462203107,0.000977687483200818,0.196515184123364,0.185449881158865,0.166003919408543,0.166003919408543,2253,205
8.323,0.00073821094312459,0.00104860582274965,0.210769770372679,0.200026798440611,0.183141368377258,0.183141368377258,2274,226
8.324,0.000806605471562295,0.00111372409373813,0.223858542841364,0.213858903793185,0.198398729107796,0.198398729107796,2293,245
8.325,0.000875000000000032,0.00117864533516238,0.236907712367639,0.227994926712945,0.212839874072712,0.212839874072712,2311,263
8.326,0.000892998560115206,0.00119305041686539,0.239803133789944,0.232428750137528,0.223975748657664,0.223975748657664,2325,277
8.327,0.00091099712023038,0.00120741191284464,0.242689794481773,0.237533199048322,0.231030380667446,0.231030380667446,2334,286
8.328,0.00091461123110147,0.00120736726738206,0.242680820743793,0.240148517220013,0.236037096992268,0.236037096992268,2340,292
8.329,0.000867814974801988,0.0011569886536265,0.232554719378926,0.23307810864647,0.2364064661852,0.2364064661852,2340,292
8.33,0.000821018718502506,0.00110676247138004,0.222459256747388,0.226489060298664,0.232161029189922,0.232161029189922,2335,287
8.331,0.000743037450485942,0.00102555042624586,0.206135635675418,0.213780698628506,0.224451958852527,0.224451958852527,2326,278
8.332,0.000626004681310639,0.000905591684175977,0.182023928519371,0.193395058264353,0.211077548335798,0.211077548335798,2309,261
8.333,0.000508971912135336,0.000785995903504189,0.157985176604342,0.173035434328448,0.193217098310543,0.193217098310543,2287,239
8.334,0.000361954643628555,0.000636822849008753,0.128001392650759,0.146345418521443,0.171725641973621,0.171725641973621,2260,212
8.335,0.000199967602591702,0.00047315402482972,0.0951039589907737,0.11629125004923,0.145823521660618,0.145823521660618,2228,180
8.336,3.79805615551362e-05,0.00030998041645787,0.0623060637080319,0.085663568960031,0.117076013868318,0.117076013868318,2192,144
8.337,-9.04049676024998e-05,0.000180851203028285,0.0363510918086854,0.060765811791612,0.0889597808603076,0.0889597808603076,2157,109
8.338,-0.0002145950323975,5.63018154779726e-05,0.0113166649110725,0.0352706682264601,0.0627152033915438,0.0627152033915438,2125,77
8.339,-0.000330793736501103,-5.989144978577e-05,-0.0120381814069398,0.010023354322351,0.0370304648549167,0.0370304648549167,2093,45
8.34,-0.000382989560835141,-0.000111827094507243,-0.0224772459959558,-0.00380969402071362,0.0152845451728026,0.0152845451728026,2066,18
8.341,-0.000435185385169272,-0.000163605596582147,-0.0328847249130115,-0.0191381937326341,-0.00186833242301563,-0.00186833242301563,2045,-3
8.342,-0.000471798703637025,-0.000199668499752424,-0.0401333684502372,-0.0321384339677347,-0.0171055000045341,-0.0171055000045341,2026,-22
8.343,-0.000477200216060501,-0.000204457699752407,-0.0410959976502339,-0.0391562046620302,-0.0289912816137318,-0.0289912816137318,2011,-37
8.344,-0.000482601728483986,-0.000209232408980842,-0.0420557142051492,-0.0459169137766231,-0.0376741518737285,-0.0376741518737285,2000,-48
8.345,-0.000469989200863901,-0.00019600588394723,-0.0393971826733931,-0.0481316908612286,-0.0436678380565473,-0.0436678380565473,1993,-55
8.346,-0.00044299136069114,-0.000168455829057794,-0.0338596216406166,-0.0461900964686091,-0.0459069762670419,-0.0459069762670419,1990,-58
8.347,-0.000415993520518331,-0.000140989132882046,-0.0283388157092913,-0.042724412016318,-0.0449776672769276,-0.0449776672769276,1991,-57
8.348,-0.000397397408207334,-0.000121994560429668,-0.0245209066463632,-0.0392063481983545,-0.0424056883220614,-0.0424056883220614,1994,-54
8.349,-0.000381198704103667,-0.000105451241474631,-0.0211956995364008,-0.0344220110164692,-0.0388213878639527,-0.0388213878639527,1999,-49
8.35,-0.000364999999999994,-8.89579779475904e-05,-0.0178805535674657,-0.0281950244503211,-0.0340054454725696,-0.0340054454725696,2005,-43
8.351,-0.000361400287976959,-8.50945499731606e-05,-0.0171040045446053,-0.0234885909200963,-0.0287723443268254,-0.0287723443268254,2011,-37
8.352,-0.000357800575953924,-8.12428116446443e-05,-0.0163298051405735,-0.0182606445885434,-0.0237096990880398,-0.0237096990880398,2018,-30
8.353,-0.000355799136069111,-7.89985817698097e-05,-0.0158787149357317,-0.0134699424026901,-0.0186812339646917,-0.0186812339646917,2024,-24
8.354,-0.000359398848092155,-8.23538204561472e-05,-0.0165531179116856,-0.0104570688165577,-0.0143749978396482,-0.0143749978396482,2029,-19
8.355,-0.000362998560115192,-8.56989071343502e-05,-0.0172254803340044,-0.00849765320765901,-0.0112354870527637,-0.0112354870527637,2033,-15
8.356,-0.000367398271516024,-8.9832661612838e-05,-0.0180563649841804,-0.00802932959932852,-0.00933036163656502,-0.00933036163656502,2035,-13
8.357,-0.000372799783939509,-9.49541939521337e-05,-0.0190857929843789,-0.00915814627309543,-0.00885816695685153,-0.00885816695685153,2036,-12
8.358,-0.000378201296362984,-0.000100060229975719,-0.0201121062251194,-0.011556281306909,-0.00981909441399942,-0.00981909441399942,2035,-13
8.359,-0.000381200503959683,-0.000102752146093525,-0.0206531813647985,-0.0144736533386636,-0.011867730893991,-0.011867730893991,2032,-16
8.36,-0.000383000359971205,-0.000104238380095669,-0.0209519143992295,-0.0177835084997937,-0.0145990450127331,-0.0145990450127331,2029,-19
8.361,-0.000384800215982724,-0.000105720117171934,-0.0212497435515587,-0.0212803519064047,-0.0177611509039934,-0.0177611509039934,2025,-23
8.362,-0.000383399928005759,-0.000104002068307878,-0.0209044157298835,-0.0238889102213221,-0.0208531253654485,-0.0208531253654485,2021,-27
8.363,-0.000381600071994241,-0.000101890254231906,-0.0204799411006132,-0.0258199283368286,-0.0234180573613632,-0.0234180573613632,2018,-30
8.364,-0.000379600431965441,-9.9585348138908e-05,-0.0200166549759205,-0.0268410535731789,-0.0252850019726712,-0.0252850019726712,2016,-32
8.365,-0.000376000719942404,-9.56897647327321e-05,-0.0192336427112792,-0.026543698720953,-0.0261871649049755,-0.0261871649049755,2015,-33
8.366,-0.000372401007919367,-9.18059682657579e-05,-0.0184529996214173,-0.0252722850193616,-0.0260082078313741,-0.0260082078313741,2015,-33
8.367,-0.00037,-8.91308137070382e-05,-0.0179152935551147,-0.0233998297203416,-0.0249363165098853,-0.0249363165098853,2016,-32
8.368,-0.00037,-8.88611289454435e-05,-0.0178610869180342,-0.0213870152189758,-0.0233062562276888,-0.0233062562276888,2018,-30
8.369,-0.00037,-8.85922601740504e-05,-0.0178070442949841,-0.0190417137378234,-0.0213242743371188,-0.0213242743371188,2021,-27
8.37,-0.000371000719942407,-8.9323410917833e-05,-0.0179540055944844,-0.0168967477387793,-0.0191736053635179,-0.0191736053635179,2023,-25
8.371,-0.000372800575953924,-9.08502764938781e-05,-0.0182609055752695,-0.0152103809205647,-0.0171735790597705,-0.0171735790597705,2026,-22
8.372,-0.000374600431965441,-9.23725222043375e-05,-0.0185668769630718,-0.014064484378205,-0.0155478441813182,-0.0155478441813182,2028,-20
8.373,-0.000377800575953926,-9.52883315658974e-05,-0.0191529546447454,-0.0138906464523433,-0.0145412552287259,-0.0145412552287259,2029,-19
8.374,-0.000381400287976963,-9.85942820531481e-05,-0.0198174506926828,-0.0145246161049915,-0.0143273937222781,-0.0143273937222781,2029,-19
8.375,-0.000385,-0.000101890229664492,-0.0204799361625628,-0.015832592524044,-0.0148730415378163,-0.0148730415378163,2029,-19
8.376,-0.000388599712023043,-0.000105176204665823,-0.0211404171378304,-0.0176765636531534,-0.0160791547113948,-0.0160791547113948,2027,-21
8.377,-0.000392199424046081,-0.00010845223723144,-0.0217988996835194,-0.0198552506892815,-0.0178014319292298,-0.0178014319292298,2025,-23
8.378,-0.000394200863930883,-0.000110122503267002,-0.0221346231566674,-0.0218243585516746,-0.019749106731312,-0.019749106731312,2022,-26
8.379,-0.000390601151907842,-0.000106195037394474,-0.0213452025162892,-0.0225960588207044,-0.0213267361895668,-0.0213267361895668,2021,-27
8.38,-0.000387001439884807,-0.000102279454928525,-0.0205581704406336,-0.0231421598546408,-0.022315436925532,-0.022315436925532,2019,-29
8.381,-0.000384200576161325,-9.91733596677766e-05,-0.0199338452932231,-0.0234531769330753,-0.0229450724821513,-0.0229450724821513,2019,-29
8.382,-0.000382400072020164,-9.70755087562755e-05,-0.0195121772600114,-0.0234576062455214,-0.0232722001149378,-0.0232722001149378,2018,-30
8.383,-0.000380599567879005,-9.49840053513175e-05,-0.0190917850756148,-0.0229241074154147,-0.0232200569838674,-0.0232200569838674,2018,-30
8.384,-0.000381200503959683,-9.52966374277851e-05,-0.0191546241229848,-0.0223765852617137,-0.0228548578522628,-0.0228548578522628,2019,-29
8.385,-0.000383000359971202,-9.68054297012295e-05,-0.0194578913699471,-0.021663329801616,-0.022319665339059,-0.022319665339059,2019,-29
8.386,-0.000384800215982724,-9.83096567938193e-05,-0.0197602410155577,-0.0207007420506494,-0.0215904157153883,-0.0215904157153883,2020,-28
8.387,-0.000381799856011517,-9.50163785871871e-05,-0.0190982920960246,-0.0187432127401365,-0.0203926988435964,-0.0203926988435964,2022,-26
8.388,-0.000378200143988483,-9.11346195972064e-05,-0.0183180585390385,-0.016863967648058,-0.0187330138118662,-0.0187330138118662,2024,-24
8.389,-0.000375599352051838,-8.82620145784777e-05,-0.017740664930274,-0.0155195794440632,-0.017104013641478,-0.017104013641478,2026,-22
8.39,-0.000380998920086394,-9.33863578063896e-05,-0.0187706579190843,-0.0161410416650592,-0.0162875373037108,-0.0162875373037108,2027,-21
8.391,-0.00038639848812095,-9.84951962136421e-05,-0.0197975344389421,-0.0170726354136941,-0.0164922175829838,-0.0164922175829838,2027,-21
8.392,-0.000391798703637025,-0.000103589223215431,-0.0208214338663017,-0.0183045667259711,-0.0172591300745535,-0.0172591300745535,2026,-22
8.393,-0.000397200216060501,-0.000108669132070292,-0.0218424955461287,-0.0197863413841776,-0.0184042095492464,-0.0184042095492464,2024,-24
8.394,-0.000402601728483976,-0.000113733670550403,-0.022860467780631,-0.021436310776375,-0.0198190278383681,-0.0198190278383681,2022,-26
8.395,-0.000405,-0.00011578418773569,-0.0232726217348737,-0.0225696126062372,-0.0212189854364053,-0.0212189854364053,2021,-27
8.396,-0.000405,-0.000115433857364327,-0.0232022053302296,-0.0232458274489874,-0.0223015076102559,-0.0223015076102559,2019,-29
8.397,-0.000405,-0.000115084586994087,-0.0231320019858114,-0.0238662675034944,-0.0231056998320411,-0.0231056998320411,2018,-30
8.398,-0.000400799136069114,-0.000110541864802902,-0.0222189148253833,-0.023520890811612,-0.0234825455535232,-0.0234825455535232,2018,-30
8.399,-0.000395399568034552,-0.000104815996977764,-0.0210680153925305,-0.0227919951538172,-0.0232735054440305,-0.0232735054440305,2018,-30
8.4,-0.00039,-9.9107454017461e-05,-0.0199205982575097,-0.0218849572775885,-0.022674127733564,-0.022674127733564,2019,-29
8.401,-0.000388200143988481,-9.70104496670266e-05,-0.0194991003830723,-0.0214826384416827,-0.0220393008913022,-0.0220393008913022,2020,-28
8.402,-0.00038640028797696,-9.49197902616735e-05,-0.0190788778425964,-0.0208404233262975,-0.0214766278096919,-0.0214766278096919,2020,-28
8.403,-0.000385,-9.32344201477298e-05,-0.0187401184496937,-0.0200843532940268,-0.0208264742843523,-0.0208264742843523,2021,-27
8.404,-0.000385,-9.2952319027767e-05,-0.0186834161245812,-0.0194749061483057,-0.0201554200771818,-0.0201554200771818,2022,-26
8.405,-0.000385,-9.26710714664122e-05,-0.0186268853647488,-0.0188026143270351,-0.019503715051854,-0.019503715051854,2023,-25
8.406,-0.000385799423838675,-9.31888893039196e-05,-0.0187309667500878,-0.0183122392042656,-0.0188971199965952,-0.0188971199965952,2024,-24
8.407,-0.000387599927979833,-9.47047061791947e-05,-0.0190356459420181,-0.0181103930115426,-0.0184575021192291,-0.0184575021192291,2024,-24
8.408,-0.000389400432120995,-9.62159366191468e-05,-0.0193394032604485,-0.018048947398776,-0.0182153021743126,-0.0182153021743126,2024,-24
8.409,-0.000394802015838734,-0.000101318226150871,-0.020364963456325,-0.0188701851281357,-0.0183718817186352,-0.0183718817186352,2024,-24
8.41,-0.000402001439884808,-0.000108200198039081,-0.0217482398058553,-0.0201826676987621,-0.0191119744717209,-0.0191119744717209,2023,-25
8.411,-0.000409200863930895,-0.000115061347016902,-0.0231273307503972,-0.0216078024714022,-0.0202550902495166,-0.0202550902495166,2022,-26
8.412,-0.000406799856011515,-0.000112315828225942,-0.0225754814734143,-0.0212573521603682,-0.0210098896510349,-0.0210098896510349,2021,-27
8.413,-0.000403200143988478,-0.000108381725969276,-0.0217847269198244,-0.0208805323666739,-0.0210477438898081,-0.0210477438898081,2021,-27
8.414,-0.000399600431965435,-0.000104459527199008,-0.0209963649670006,-0.0206574042199772,-0.0208690415843706,-0.0208690415843706,2021,-27
8.415,-0.0003960007199424,-0.000100549195898552,-0.020210388375609,-0.0204993950612938,-0.0206827326460788,-0.0206827326460788,2021,-27
8.416,-0.000392401007919365,-9.6650696160277e-05,-0.0194267899282157,-0.0203159168401921,-0.0205064014311199,-0.0205064014311199,2022,-26
8.417,-0.000389400432120995,-9.33622220010559e-05,-0.0187658066222122,-0.0201438140293909,-0.0203291347668068,-0.0203291347668068,2022,-26
8.418,-0.000387599927979833,-9.12819539569275e-05,-0.0183476727453424,-0.0200323952250864,-0.0201746282670836,-0.0201746282670836,2022,-26
8.419,-0.000385799423838675,-8.92079802185335e-05,-0.0179308040239252,-0.0197003606280304,-0.0199770318949521,-0.0199770318949521,2022,-26
8.42,-0.000385,-8.81398475499067e-05,-0.0177161093575312,-0.0193478125038636,-0.019686682325077,-0.019686682325077,2023,-25
